Total, Detected, Lin. vel., Ang.vel., Roll, Pitch, Fire dist., Drone offset x, Drone offset y, Conversion, Process time
346, 166, 0, -1, 0.1297516208399811, -0.062381845709068726, 76.6950128756753, 61.75, 25.75, 0.440985774028391,018.98
349, 169, 0, -1, 0.12670929958414134, -0.06254263536278733, 76.75040716504375, 60.25, 25.75, 0.440985774028391,08.65
351, 171, 0, -1, 0.12362762082471053, -0.06113754321624153, 76.44033621066825, 58.75, 25.25, 0.45454545454545453,08.15
354, 174, 0, -1, 0.12048769597610985, -0.055668669312326266, 77.14029426959688, 57.25, 23.25, 0.454336899611537,010.95
357, 176, 0, 0, 0.11788455424959346, -0.04666129486936482, 76.4198926981712, 56.0, 20.0, 0.454336899611537,02.61
360, 179, 0, -1, 0.1157899329406255, -0.04310202706901578, 76.90294207636012, 55.0, 18.75, 0.4685212856658182,015.27
362, 181, 0, -1, 0.11423663547289575, -0.043036426306229926, 76.75040716504375, 54.25, 18.75, 0.46783714616385397,011.51
366, 185, 0, -1, 0.11218640837926785, -0.03624854546433333, 76.25368843537997, 53.25, 16.25, 0.454336899611537,020.07
368, 187, 0, -1, 0.11372475843851994, -0.03951142067655524, 76.29711659034042, 54.0, 17.5, 0.49972245348957717,011.85
371, 189, 0, -1, 0.11379490987121611, -0.0396900207042107, 76.4476945368531, 54.0, 17.5, 0.46783714616385397,020.11
374, 192, 0, -1, 0.11114225273490577, -0.030690777783112227, 76.31267915621886, 52.75, 14.25, 0.440985774028391,08.35
376, 194, 0, -1, 0.10449192066180704, -0.021001473811843557, 77.71623060854148, 49.5, 10.75, 0.48361941016437077,026.88
378, 196, 0, -1, 0.09976720118907982, -0.015351169288034126, 76.75040716504375, 47.25, 8.75, 0.45454545454545453,016.17
381, 199, 0, -1, 0.10332988100685495, -0.02432588354627109, 76.32168761236873, 49.0, 12.0, 0.4411764705882353,07.16
384, 201, 0, -1, 0.10496543823159711, -0.0374215250844119, 76.6950128756753, 49.75, 16.75, 0.4685212856658182,018.22
387, 204, 0, -1, 0.10339767310415003, -0.036216779342370276, 76.1712708309373, 49.0, 16.25, 0.46783714616385397,021.6
390, 207, 0, -1, 0.10238670632523993, -0.04710036301631229, 76.22540586969676, 48.5, 20.25, 0.4685212856658182,013.1
392, 209, 0, -1, 0.10337996355117676, -0.05828809148776959, 75.91483715322059, 49.0, 24.25, 0.454336899611537,018.61
395, 212, 0, -1, 0.10651625745637801, -0.05291493158530647, 75.23172535573008, 50.5, 22.25, 0.46783714616385397,010.54
397, 213, 0, -1, 0.1075867797212923, -0.06655633415141261, 76.1712708309373, 51.0, 27.25, 0.454336899611537,010.43
401, 217, 0, -1, 0.1044903718377448, -0.0661233741852645, 76.36916917185887, 49.5, 27.0, 0.48361941016437077,019.76
403, 219, 0, -1, 0.10396492054698817, -0.06334034823905124, 76.39412608309621, 49.25, 26.0, 0.45371295301417763,014.08
406, 222, 0, -1, 0.10346986343199004, -0.06880620436152846, 76.6550715869472, 49.0, 28.0, 0.46875,011.77
409, 223, 0, 0, 0.10398962030279134, -0.06340178676963111, 76.25, 49.25, 26.0, 0.5169341375966832,07.99
411, 225, 0, -1, 0.10454501860429515, -0.07481396462991238, 75.23172535573008, 49.5, 30.25, 0.46875,022.92
414, 227, 0, -1, 0.10711308986795776, -0.07238599015488328, 75.20388952707167, 50.75, 29.25, 0.4667035434652913,016.39
416, 229, 0, -1, 0.11129942039274027, -0.07718622177304811, 75.45238564816887, 52.75, 31.0, 0.49972245348957717,032.14
419, 232, 0, -1, 0.11133364457637548, -0.07724092815552319, 75.56826384137722, 52.75, 31.0, 0.49889257892830446,020.19
422, 233, 0.1, 0, 0, 0, 714.0287109073416, -480.0, -360.0, 0.49972245348957717,05.79
425, 236, 0, -1, 0.11447037655487005, -0.0869662240866341, 76.00534520676818, 54.25, 34.5, 0.48286708498473785,023.38
427, 238, 0, -1, 0.11295586445584482, -0.10911691225030315, 75.3823586789376, 53.5, 42.5, 0.46875,011.0
430, 241, 0, -1, 0.11448734161841921, -0.11415539947556871, 75.26038134370566, 54.25, 44.25, 0.4411764705882353,018.92
432, 243, 0, -1, 0.11710899603762748, -0.1133640249473134, 75.4801298356064, 55.5, 44.0, 0.454336899611537,09.98
434, 245, 0, -1, 0.11916119101247664, -0.11619365694190235, 75.73143336818603, 56.5, 45.0, 0.48361941016437077,026.74
437, 247, 0, -1, 0.11048553029738035, -0.11079679611592824, 74.63955050775695, 52.25, 43.0, 0.45371295301417763,07.7
440, 250, 0, -1, 0.10571332358759138, -0.10724257444595624, 76.36466787723234, 50.0, 41.75, 0.454336899611537,016.94
443, 252, 0, -1, 0.11035228968504873, -0.11338401755505012, 75.91483715322059, 52.25, 44.0, 0.49972245348957717,021.54
445, 253, 0, 0, 0.11295749872059331, -0.11687274540930377, 76.22540586969676, 53.5, 45.25, 0.48286708498473785,08.43
448, 256, 0, -1, 0.11775069833270696, -0.12447598518177604, 74.57588417176159, 55.75, 48.0, 0.4404151646360276,024.69
450, 258, 0, -1, 0.11670960032059943, -0.13625182394475124, 76.19137090248475, 55.25, 52.25, 0.45371295301417763,09.15
453, 261, 0, -1, 0.11052038528352144, -0.14278602753306865, 76.12694989292557, 52.25, 54.5, 0.48286708498473785,019.5
456, 264, 0, -1, 0.10894139224495876, -0.13656125921083093, 75.62944201830396, 51.5, 52.25, 0.45371295301417763,019.67
458, 266, 0, -1, 0.11147751176819183, -0.137068468268355, 74.95540340762632, 52.75, 52.5, 0.4411764705882353,025.01
461, 269, 0, -1, 0.1115129188806027, -0.13989310962324608, 76.06452852677127, 52.75, 53.5, 0.46783714616385397,08.91
464, 272, 0, -1, 0.11356890165134234, -0.1260692959339093, 75.94940750262637, 53.75, 48.5, 0.46783714616385397,011.19
467, 275, 0, -1, 0.11518267442087186, -0.11855078434642215, 75.13529463574359, 54.5, 45.75, 0.454336899611537,08.38
470, 278, 0, -1, 0.11776111505844959, -0.12247367351034681, 76.09615627612212, 55.75, 47.25, 0.46783714616385397,025.57
472, 280, 0, -1, 0.1204162852936766, -0.12616027688320733, 75.92265801458745, 57.0, 48.5, 0.454336899611537,025.79
474, 282, 0, -1, 0.11785387691503983, -0.11374532396241152, 76.56084181877836, 55.75, 44.0, 0.454336899611537,025.62
476, 283, 0, -1, 0.11525912088015616, -0.09784496261552372, 75.12531197938549, 54.5, 38.25, 0.454336899611537,020.5
478, 285, 0, -1, 0.11728676310277306, -0.09146889468889675, 76.4738517403171, 55.5, 36.0, 0.48361941016437077,019.38
480, 286, 0, -1, 0.11939613001045989, -0.09417835219844425, 75.4801298356064, 56.5, 37.0, 0.4685212856658182,019.97
481, 287, 0, -1, 0.12095776048883942, -0.09216844517627196, 76.14542008551794, 57.25, 36.25, 0.46783714616385397,036.88
484, 289, 0, -1, 0.12669172947562254, -0.0887489311985193, 75.95393340703298, 60.0, 35.0, 0.454336899611537,021.29
486, 291, 0, -1, 0.12881693143914183, -0.08102511268313715, 75.41593001481849, 61.0, 32.25, 0.46783714616385397,027.95
488, 293, 0, -1, 0.1283330687658544, -0.08240440398431291, 75.70089167242351, 60.75, 32.75, 0.440985774028391,020.05
490, 295, 0, -1, 0.1298885238082488, -0.07146785688452646, 76.83952433481092, 61.5, 28.75, 0.48286708498473785,021.6
492, 296, 0, -1, 0.1299073938841438, -0.07134358700821408, 75.84729724914395, 61.5, 28.75, 0.45267873021259264,027.81
495, 299, 0, -1, 0.12678649680614013, -0.06166323091110658, 76.40721497345653, 60.0, 25.25, 0.45371295301417763,023.26
497, 301, 0, -1, 0.12784896777487192, -0.06491751568579113, 77.08761249383717, 60.5, 26.5, 0.4685212856658182,020.64
500, 304, 0, -1, 0.12688047055684132, -0.05415728362952081, 77.28680353074515, 60.0, 22.5, 0.49972245348957717,011.95
503, 306, 0, -1, 0.1247782504515791, -0.04857890964764612, 76.03453162872775, 59.0, 20.5, 0.4685212856658182,025.79
505, 308, 0, -1, 0.12270201902351012, -0.03682170145691199, 76.28277983922715, 58.0, 16.25, 0.46783714616385397,022.25
508, 311, 0, -1, 0.12371369388201439, -0.028435229469687125, 77.21924954310292, 58.5, 13.25, 0.4685212856658182,017.34
510, 313, 0, -1, 0.11913220860848264, -0.01665039732033681, 76.39412608309621, 56.25, 9.0, 0.454336899611537,013.93
513, 315, 0, -1, 0.11492332408883424, -0.011013019312533947, 76.62285886078645, 54.25, 7.0, 0.48286708498473785,012.47
515, 316, 0, -1, 0.11388624910291022, -0.015750376613573917, 76.80901639781621, 53.75, 8.75, 0.454336899611537,038.28
518, 319, 0, -1, 0.11802320907653242, -0.00898418061057928, 76.1979330428326, 55.75, 6.25, 0.4404151646360276,021.32
520, 321, 0, -1, 0.12009039467081559, -0.008179574034434731, 78.43508462416548, 56.75, 6.0, 0.46875,029.63
522, 323, 0, -1, 0.11965500930665954, -0.004701617063583844, 75.84729724914395, 56.5, 4.75, 0.45371295301417763,026.54
525, 326, 0, -1, 0.11706023471273418, 0.004994848305526156, 76.25368843537997, 55.25, 1.25, 0.454336899611537,029.7
527, 326, 0.1, 0, 0, 0, 697.4847668587465, -480.0, -360.0, 0.454336899611537,028.01
529, 328, 0, -1, 0.11240960150466404, 0.0057028475963405035, 76.53103945458993, 53.0, 1.0, 0.454336899611537,035.78
531, 330, 0, -1, 0.1123691274729463, 0.0036607733718782443, 76.90294207636012, 53.0, 1.75, 0.46783714616385397,029.08
534, 333, 0, -1, 0.1087367626765659, 0.00844015889294191, 76.90294207636012, 51.25, 0.0, 0.45371295301417763,010.22
537, 336, 0, -1, 0.10772546106707388, 0.007093062193431576, 76.06452852677127, 50.75, 0.5, 0.4404151646360276,027.52
539, 338, 0, -1, 0.10670485051332913, 0.01534993757580389, 76.99878245790644, 50.25, -2.5, 0.4685212856658182,026.19
541, 340, 0, -1, 0.10517305757009358, 0.000991906234333592, 76.61796460360978, 49.5, 2.75, 0.45371295301417763,020.46
543, 342, 0, -1, 0.10207479038434626, 0.0007745604293828547, 76.90294207636012, 48.0, 2.75, 0.4685212856658182,015.5
546, 345, 0, -1, 0.09943089300209373, 0.0050121142151329295, 77.30540084625395, 46.75, 1.25, 0.440985774028391,013.89
549, 348, 0, -1, 0.10254183475146962, 0.0036034969862143457, 76.75040716504375, 48.25, 1.75, 0.4685212856658182,017.36
552, 349, 0.1, 0, 0, 0, 696.281552247365, -480.0, -360.0, 0.45371295301417763,018.6
554, 351, 0, -1, 0.10522097653935346, -0.0013011687230119044, 76.97077367416804, 49.5, 3.5, 0.45371295301417763,014.31
557, 354, 0, -1, 0.1062875050321993, -0.018441558213393237, 76.90294207636012, 50.0, 9.75, 0.45371295301417763,019.16
560, 356, 0, -1, 0.10522580507832775, -0.017978928144220287, 77.86205751198719, 49.5, 9.5, 0.48361941016437077,025.16
562, 358, 0, -1, 0.10210605067368202, -0.011738742438086296, 77.16581173032523, 48.0, 7.25, 0.440985774028391,018.81
564, 360, 0, -1, 0.09951434976301163, -0.019341786078651432, 76.56084181877836, 46.75, 10.0, 0.4411764705882353,010.0
567, 363, 0, -1, 0.09948520753852873, -0.026217931346897563, 76.94356698256196, 46.75, 12.5, 0.4838709677419355,012.57
569, 364, 0.1, 0, 0, 0, 697.5593164742336, -480.0, -360.0, 0.46875,020.72
571, 366, 0, -1, 0.09639030728509708, -0.013854989330798378, 76.62285886078645, 45.25, 8.0, 0.4685212856658182,023.53
574, 368, 0, -1, 0.09747083700138662, -0.01601821549247412, 77.68928497547137, 45.75, 8.75, 0.4685212856658182,023.94
576, 370, 0, -1, 0.09895055530160343, -0.02135295843851779, 76.83952433481092, 46.5, 10.75, 0.454336899611537,015.04
579, 373, 0, -1, 0.10420984505163557, -0.014625543237522834, 77.2758856306416, 49.0, 8.25, 0.48361941016437077,014.25
582, 375, 0, -1, 0.10635480779275266, 0.002021598714304562, 76.69460541654804, 50.0, 2.25, 0.4685212856658182,023.45
584, 376, 0, -1, 0.10789840986942426, 0.008365403260018401, 76.6880857760839, 50.75, 0.0, 0.48361941016437077,013.7
587, 378, 0, -1, 0.10585946589903063, 0.005826350013740619, 76.44646819834125, 49.75, 1.0, 0.454336899611537,023.99
589, 380, 0, -1, 0.10946609700771336, 0.00431277248383142, 76.97077367416804, 51.5, 1.5, 0.4685212856658182,020.37
591, 381, 0, 0, 0.1130498992162728, 0.007645019800741281, 76.3748977086058, 53.25, 0.25, 0.46783714616385397,06.63
593, 383, 0, -1, 0.11160320602489697, 0.018187826845299824, 75.97697019492156, 52.5, -3.5, 0.45371295301417763,07.58
595, 385, 0, -1, 0.11521756432523166, 0.011286348496372734, 76.50204245639459, 54.25, -1.0, 0.4685212856658182,014.61
598, 388, 0, -1, 0.11736953330122257, 0.022685919872006848, 76.75040716504375, 55.25, -5.25, 0.4685212856658182,014.31
600, 390, 0, -1, 0.11787367037880678, 0.03737283472405238, 75.97697019492156, 55.5, -10.5, 0.45371295301417763,019.39
602, 392, 0, -1, 0.12049862732418702, 0.039702249437212206, 76.80901639781621, 56.75, -11.25, 0.4685212856658182,015.89
604, 393, 0.1, 0, 0, 0, 690.9500705550294, -480.0, -360.0, 0.45371295301417763,010.27
607, 395, 0, -1, 0.117989329177387, 0.047297045411575825, 76.59144860883622, 55.5, -14.0, 0.4685212856658182,020.6
609, 396, 0, -1, 0.11227079069958773, 0.037729796787724014, 77.05720277819589, 52.75, -10.5, 0.45454545454545453,013.32
611, 398, 0, -1, 0.10962482937531626, 0.03961038118770873, 76.72230770773257, 51.5, -11.25, 0.440985774028391,014.24
613, 400, 0, -1, 0.10960440259112685, 0.037739895803690256, 76.095334942426, 51.5, -10.5, 0.4685212856658182,031.73
615, 402, 0, -1, 0.11582852311301106, 0.02233484333678954, 77.36439749652291, 54.5, -5.0, 0.46875,020.49
617, 404, 0, -1, 0.1169363377989136, 0.01480932131973629, 75.67405433832656, 55.0, -2.25, 0.46783714616385397,029.72
619, 406, 0, -1, 0.11383144271586623, 0.008605402540368196, 76.4738517403171, 53.5, 0.0, 0.45371295301417763,011.54
621, 408, 0, -1, 0.11485136448076372, -0.005351534974923401, 76.6550715869472, 54.0, 5.0, 0.46783714616385397,011.81
624, 411, 0, -1, 0.11749170533243809, 0.004987896958628215, 76.98782371258457, 55.25, 1.25, 0.454336899611537,012.01
626, 413, 0, -1, 0.11697951515411505, 0.0003010069116444453, 76.4198926981712, 55.0, 3.0, 0.46783714616385397,018.78
629, 415, 0, -1, 0.11542513241593755, -0.013798428871357774, 76.62285886078645, 54.25, 8.0, 0.48286708498473785,022.58
632, 416, 0.1, 0, 0, 0, 698.7453040987109, -480.0, -360.0, 0.46783714616385397,022.64
634, 418, 0, -1, 0.11235141220382648, 0.009045795294355839, 76.80901639781621, 52.75, -0.25, 0.4685212856658182,028.32
636, 420, 0, -1, 0.11283269589787605, 0.009062586318981897, 76.90294207636012, 53.0, -0.25, 0.454336899611537,021.23
638, 422, 0, -1, 0.11235990683638106, 0.007801712556647757, 76.44033621066825, 52.75, 0.25, 0.48361941016437077,020.63
640, 424, 0, -1, 0.11648467732874215, 0.005712285986919398, 77.44070312180799, 54.75, 1.0, 0.46783714616385397,026.44
642, 426, 0, -1, 0.11812198021530813, 0.00156396105242711, 76.97077367416804, 55.5, 2.5, 0.4685212856658182,029.34
644, 428, 0, -1, 0.11760387824338774, -0.01034218613143094, 76.75040716504375, 55.25, 6.75, 0.454336899611537,026.7
646, 430, 0, -1, 0.10934834692043974, 7.963113725744408e-05, 77.38903346082053, 51.25, 3.0, 0.45371295301417763,016.16
648, 432, 0, -1, 0.1067073108696566, 0.00561973575257586, 76.94153624668537, 50.0, 1.0, 0.454336899611537,018.18
651, 434, 0, -1, 0.1113449252439507, -0.0019662399331627344, 76.64284050059732, 52.25, 3.75, 0.46783714616385397,013.3
654, 435, 0.1, 0, 0, 0, 690.6033593894545, -480.0, -360.0, 0.48361941016437077,014.12
657, 438, 0, -1, 0.1087817511751628, 0.01897090169066196, 76.40721497345653, 51.0, -3.75, 0.454336899611537,017.69
659, 439, 0, -1, 0.10931741632617602, 0.0010370951547604699, 76.75040716504375, 51.25, 2.75, 0.45371295301417763,017.34
661, 440, 0, -1, 0.11241912979357988, -0.01564923390607218, 76.80901639781621, 52.75, 8.75, 0.4404151646360276,026.32
664, 443, 0, -1, 0.10993934292146496, -0.0027424513649222087, 77.58382563395543, 51.5, 4.0, 0.45454545454545453,027.5
666, 445, 0, -1, 0.10678188877665008, 0.0062404108971427785, 76.779310364186, 50.0, 0.75, 0.46783714616385397,015.17
669, 446, 0.1, 0, 0, 0, 696.0114941579628, -480.0, -360.0, 0.46783714616385397,013.68
671, 448, 0, -1, 0.09847922731437839, 0.004788512451897834, 77.39872414969125, 46.0, 1.25, 0.46783714616385397,033.17
673, 449, 0, -1, 0.0994782746384678, 0.020065481767955133, 76.61796460360978, 46.5, -4.25, 0.454336899611537,016.96
676, 450, 0.1, 0, 0, 0, 685.9154466842105, -480.0, -360.0, 0.46783714616385397,017.46
678, 452, 0, -1, 0.10110759322606651, 0.045887779827546105, 77.99238744903249, 47.25, -13.5, 0.48286708498473785,030.47
680, 454, 0, -1, 0.10057599351996088, 0.04463662049522487, 77.52418977325722, 47.0, -13.0, 0.45371295301417763,044.3
682, 456, 0, -1, 0.09958766289999894, 0.04051523614510416, 78.20805585104388, 46.5, -11.5, 0.45371295301417763,012.22
685, 459, 0, -1, 0.09538768631521495, 0.0452694788843414, 77.61322374441097, 44.5, -13.25, 0.48286708498473785,019.16
686, 460, 0, -1, 0.09640582513093933, 0.03637573759474277, 77.52418977325722, 45.0, -10.0, 0.454336899611537,018.32
688, 462, 0, -1, 0.0953990384175318, 0.040376368847554876, 77.2172260574025, 44.5, -11.5, 0.4816209743009517,022.43
690, 464, 0, -1, 0.09592905258581283, 0.034213511021958014, 76.80901639781621, 44.75, -9.25, 0.45371295301417763,019.03
692, 465, 0, -1, 0.08973852757750264, 0.026601724415006363, 77.83837421220976, 41.75, -6.5, 0.4404151646360276,028.34
694, 467, 0, -1, 0.08811034014090237, 0.02514258888205185, 77.41446893184762, 41.0, -6.0, 0.454336899611537,015.76
696, 469, 0, -1, 0.0870931209596781, 0.03132684486881711, 77.71623060854148, 40.5, -8.25, 0.440985774028391,013.38
698, 471, 0, -1, 0.08814343596262608, 0.038981769904923996, 77.64663547121665, 41.0, -11.0, 0.48361941016437077,017.56
700, 473, 0, -1, 0.08659935196118664, 0.056889814660703746, 77.8865360636869, 40.25, -17.5, 0.49972245348957717,027.97
701, 474, 0, -1, 0.08608364899477794, 0.059830452357142974, 77.91180911774543, 40.0, -18.5, 0.4411764705882353,033.38
703, 476, 0, -1, 0.08505008919076604, 0.06126144585435061, 77.58382563395543, 39.5, -19.0, 0.48361941016437077,020.21
706, 478, 0, -1, 0.08815369931419227, 0.0674596842942641, 76.90294207636012, 41.0, -21.25, 0.4685212856658182,013.51
709, 481, 0, -1, 0.08870709384919584, 0.0881937585625892, 77.24716823288735, 41.25, -28.75, 0.454336899611537,015.39
710, 482, 0, -1, 0.08871156681064887, 0.0924614878897701, 78.29511479013235, 41.25, -30.25, 0.48361941016437077,027.11
712, 484, 0, -1, 0.08770493442698843, 0.09448419477086026, 77.67922824024451, 40.75, -31.0, 0.4411764705882353,022.52
714, 486, 0, -1, 0.09235701600177786, 0.10370103345197047, 77.89456014382519, 43.0, -34.25, 0.45371295301417763,020.11
716, 487, 0.1, 0, 0, 0, 669.8305755935601, -480.0, -360.0, 0.45454545454545453,013.54
717, 488, 0, -1, 0.09654109571783401, 0.09333212407620473, 78.02083055184686, 45.0, -30.5, 0.4685212856658182,025.44
718, 489, 0, -1, 0.0939945506896401, 0.0829917198962624, 77.30540084625395, 43.75, -26.75, 0.4685212856658182,015.86
720, 490, 0, -1, 0.0929394849206944, 0.08700347507410147, 77.74397082732526, 43.25, -28.25, 0.4685212856658182,035.18
723, 493, 0, -1, 0.0914115289547035, 0.08710807005030037, 77.83195038029048, 42.5, -28.25, 0.45371295301417763,015.22
726, 496, 0, -1, 0.08777362891431026, 0.08572365637489004, 78.29830777226287, 40.75, -27.75, 0.46783714616385397,020.81
728, 498, 0, -1, 0.08520886362750114, 0.07540373703491553, 78.46177413237608, 39.5, -24.0, 0.48361941016437077,015.56
730, 499, 0.1, 0, 0, 0, 672.0252971428978, -480.0, -360.0, 0.42857142857142855,021.23
732, 500, 0, -1, 0.08412653156451134, 0.06075599627318869, 78.26916698164099, 39.0, -18.75, 0.4685212856658182,013.33
735, 502, 0, -1, 0.08980006412518783, 0.0792582732651607, 77.93787590125869, 41.75, -25.5, 0.4404151646360276,013.78
738, 505, 0, -1, 0.08831985424719326, 0.09113052626607819, 78.26916698164099, 41.0, -29.75, 0.454336899611537,034.0
739, 506, 0, -1, 0.08573845603892, 0.09332624747519642, 78.05006406147275, 39.75, -30.5, 0.4404151646360276,022.85
741, 507, 0, -1, 0.0841768466813575, 0.0933535226639296, 78.58275892331599, 39.0, -30.5, 0.46783714616385397,023.15
744, 510, 0, -1, 0.08511220789101118, 0.08845135395993199, 79.1063366614837, 39.5, -28.75, 0.454336899611537,010.26
746, 512, 0, -1, 0.0862546623409964, 0.08370429791980911, 78.40918313565064, 40.0, -27.0, 0.454336899611537,031.99
748, 514, 0, -1, 0.08576438162884613, 0.08156372354197028, 78.6837022514828, 39.75, -26.25, 0.48361941016437077,017.3
750, 514, 0.1, 0, 0, 0, 666.3009830399471, -480.0, -360.0, 0.48361941016437077,023.49
752, 514, 0.1, 0, 0, 0, 667.2690611739765, -480.0, -360.0, 0.48361941016437077,016.85
755, 517, 0, -1, 0.08836219998750583, 0.09465828734979344, 77.64663547121665, 41.0, -31.0, 0.454336899611537,023.62
757, 518, 0.1, 0, 0, 0, 664.8308055437865, -480.0, -360.0, 0.454336899611537,09.79
759, 520, 0, -1, 0.08629241668807733, 0.11971807137388518, 78.40918313565064, 40.0, -40.0, 0.454336899611537,010.55
761, 522, 0, -1, 0.08886694283467164, 0.1274387362547118, 78.24081415731817, 41.25, -42.75, 0.454336899611537,024.16
763, 523, 0.1, 0, 0, 0, 663.8087073848911, -480.0, -360.0, 0.45454545454545453,024.98
765, 525, 0, -1, 0.0858295683070156, 0.11843697865698316, 78.93232861128575, 39.75, -39.5, 0.46783714616385397,032.45
767, 527, 0, -1, 0.08374847639780154, 0.12121665761931263, 78.05006406147275, 38.75, -40.5, 0.48361941016437077,012.36
769, 529, 0, -1, 0.08373659565855479, 0.12058619769918966, 77.80183159797718, 38.75, -40.25, 0.48361941016437077,019.85
771, 531, 0, -1, 0.08220060734037563, 0.10957908064582123, 77.35025856453228, 38.0, -36.25, 0.46783714616385397,017.58
773, 533, 0, -1, 0.0827096884378544, 0.12312078784984458, 77.63778075138418, 38.25, -41.25, 0.454336899611537,036.53
774, 534, 0, -1, 0.08272227692854484, 0.1287980780316153, 77.74397082732526, 38.25, -43.25, 0.454336899611537,034.79
776, 536, 0, -1, 0.08168009794376459, 0.12079589990142604, 77.80183159797718, 37.75, -40.25, 0.4685212856658182,09.49
778, 538, 0, -1, 0.08322789031222871, 0.1233018167596812, 77.71623060854148, 38.5, -41.25, 0.48361941016437077,012.81
780, 539, 0, -1, 0.08738931981294831, 0.11928809952746529, 78.11089872738631, 40.5, -39.75, 0.48286708498473785,07.03
783, 542, 0, -1, 0.08538661231985456, 0.13094345734002938, 77.85403008194245, 39.5, -44.0, 0.46875,024.85
784, 543, 0, -1, 0.08536910721765047, 0.13651931829139827, 77.58382563395543, 39.5, -46.0, 0.45454545454545453,011.31
787, 546, 0, -1, 0.08904218450361447, 0.1221769425281981, 77.49919354419116, 41.25, -40.75, 0.4685212856658182,012.87
789, 547, 0.1, 0, 0, 0, 662.0007552865782, -480.0, -360.0, 0.46783714616385397,012.47
791, 549, 0, -1, 0.09060728944831609, 0.115167611681324, 77.03935682493722, 42.0, -38.25, 0.4685212856658182,022.54
793, 551, 0, -1, 0.09267184848613458, 0.12344176980824807, 77.66313475517197, 43.0, -41.25, 0.48361941016437077,09.31
795, 553, 0, -1, 0.09631460384371625, 0.11053713432443492, 78.05006406147275, 44.75, -36.5, 0.46783714616385397,026.53
798, 554, 0, 0, 0.09841821202185402, 0.10137805508055424, 77.80183159797718, 45.75, -33.25, 0.4685212856658182,07.58
801, 557, 0, -1, 0.10104551124815245, 0.11098733223857289, 77.2758856306416, 47.0, -36.75, 0.4685212856658182,019.21
803, 559, 0, -1, 0.1015747854126368, 0.1172100013189794, 77.49556438919585, 47.25, -39.0, 0.45371295301417763,015.8
805, 561, 0, -1, 0.0958947318772642, 0.09229672504127448, 77.71261158911081, 44.5, -30.0, 0.45454545454545453,029.46
806, 562, 0, -1, 0.09280166981831534, 0.0929668295662847, 78.02924131375366, 43.0, -30.25, 0.4838709677419355,07.68
809, 564, 0, -1, 0.09380532778292552, 0.095747496145721, 77.83195038029048, 43.5, -31.25, 0.4685212856658182,025.38
811, 566, 0, -1, 0.09022781925292504, 0.09842687761541517, 77.92704921912545, 41.75, -32.25, 0.46783714616385397,022.99
814, 569, 0, -1, 0.08754689584104747, 0.08958570456006716, 77.71261158911081, 40.5, -29.0, 0.45454545454545453,011.04
815, 570, 0, -1, 0.08706746182646159, 0.08885608472501429, 77.49919354419116, 40.25, -28.75, 0.4685212856658182,034.3
817, 572, 0, -1, 0.08496564347265548, 0.09294376287345207, 77.99439082395605, 39.25, -30.25, 0.48361941016437077,014.98
820, 574, 0, 0, 0.08603246808234848, 0.09505306451991904, 78.54656262370747, 39.75, -31.0, 0.46783714616385397,06.3
822, 576, 0, -1, 0.0855424370625183, 0.09437858940958443, 78.32823564973233, 39.5, -30.75, 0.48286708498473785,028.15
825, 578, 0, -1, 0.08344956621863388, 0.10409163337570825, 78.71030745715582, 38.5, -34.25, 0.4816209743009517,038.22
827, 579, 0, 0, 0.08243260947240182, 0.11845933642190468, 77.91180911774543, 38.0, -39.5, 0.46783714616385397,06.6
830, 581, 0, -1, 0.08240194534143806, 0.138805474176331, 79.00039556862991, 38.0, -46.75, 0.4685212856658182,023.26
832, 583, 0, -1, 0.08244205528250534, 0.15128616612108642, 78.76587141649611, 38.0, -51.25, 0.4685212856658182,021.75
834, 585, 0, -1, 0.08190578335041633, 0.1624628284140569, 77.92704921912545, 37.75, -55.25, 0.4404151646360276,09.99
837, 588, 0, -1, 0.08244508529903126, 0.15231327006904224, 77.91180911774543, 38.0, -51.5, 0.46783714616385397,017.75
839, 589, 0.1, 0, 0, 0, 653.4110497994352, -480.0, -360.0, 0.45371295301417763,013.6
842, 592, 0, -1, 0.0767536937690559, 0.13766057536965445, 77.74397082732526, 35.25, -46.25, 0.45371295301417763,022.94
844, 594, 0, -1, 0.0772513717841948, 0.12453179894967933, 77.08761249383717, 35.5, -41.5, 0.45454545454545453,022.67
845, 595, 0, -1, 0.07675302361638311, 0.12849766551172137, 78.60701304591086, 35.25, -43.0, 0.45371295301417763,025.41
848, 597, 0, -1, 0.08141617536471077, 0.14856669472381903, 78.10129640409306, 37.5, -50.25, 0.48361941016437077,023.28
850, 598, 0.1, 0, 0, 0, 651.6294959560993, -480.0, -360.0, 0.48361941016437077,037.76
851, 599, 0, -1, 0.07991039668633025, 0.15913604020285668, 77.67922824024451, 36.75, -54.0, 0.454336899611537,036.52
854, 601, 0, -1, 0.07524460915227317, 0.13635854835533592, 78.32823564973233, 34.5, -45.75, 0.48286708498473785,031.37
856, 602, 0, -1, 0.07419094040817242, 0.1356016874334146, 78.02083055184686, 34.0, -45.5, 0.46875,015.37
859, 605, 0, -1, 0.0777825640731765, 0.13908083940573657, 78.29830777226287, 35.75, -46.75, 0.454336899611537,021.37
861, 607, 0, -1, 0.08043410749301125, 0.14596542965809767, 77.77250478157431, 37.0, -49.25, 0.4411764705882353,035.08
